LogID,NumPages,WikiAccesses,NumWords
3457,45,0,0
3458,26,0,0
3459,7,0,0
3460,4,0,0
3461,24,1,0
3462,115,0,0
3463,36,1,0
3464,62,0,0
3465,38,1,0
3466,46,0,0
3467,1,0,0
3468,40,0,0
3469,46,0,0
3470,62,0,0
3471,46,0,0
3472,25,2,0
3473,35,0,0
3474,45,0,0
3475,40,0,0
3476,42,1,0
3478,91,2,0
3479,37,0,0
3480,43,0,0
3481,53,0,0
3482,57,0,0
3483,20,0,0
3484,17,1,0
3485,7,0,0
3487,34,2,0
3488,3,0,0
3490,215,0,0
3491,280,0,0
3492,74,0,0
3493,39,0,0
3494,30,0,0
3495,257,0,0
3496,324,1,0
3497,20,0,0
3498,35,0,0
3499,93,6,0
3500,125,0,0
3501,64,0,0
3502,254,0,0
3503,55,3,0
3504,44,0,0
3505,37,1,0
3506,2,0,0
3507,72,0,0
3508,44,2,0
3510,129,2,0
3511,4,0,0
3513,26,2,0
3514,146,2,0
3516,67,0,0
3517,174,0,0
3518,335,1,0
3519,50,0,0
3520,128,0,0
3521,25,2,0
3522,93,5,0
3523,62,3,0
3524,104,0,0
3525,48,0,0
3526,265,3,0
3527,3,2,0
3528,327,0,0
3529,328,0,0
3530,58,1,0
3531,98,0,0
3532,74,0,0
3533,63,0,0
3536,19,3,0
3546,4,0,0
3547,19,0,0
3548,38,0,0
3549,18,0,0
3550,115,2,0
3551,158,0,0
3553,54,0,0
3554,7,0,0
3555,255,0,0
3556,16,0,0
3557,48,0,0
3560,1,0,0
3561,3,0,0
3562,7,0,0
3563,8,1,0
3564,10,0,0
3565,22,0,0
3566,3,0,0
3567,100,0,0
3568,43,0,0
3569,23,0,0
3571,5,0,0
3572,69,0,0
3573,8,0,0
3574,4,0,0
3575,11,1,0
3576,10,0,0
3577,198,2,0
3578,11,0,0
3579,4,1,0
3580,41,0,0
3582,6,0,0
3583,3,0,0
3584,7,0,0
3585,5,0,0
3586,29,0,0
3587,3,0,0
3588,11,0,0
3589,6,0,0
3590,14,0,0
3591,9,0,0
3592,23,0,0
3593,15,0,0
3594,26,0,0
3595,19,0,0
3597,58,0,0
3598,13,0,0
3599,10,0,0
3602,2,0,0
3603,11,0,0
3604,23,0,0
3605,22,0,0
3606,8,0,0
3608,20,0,0
3609,55,2,0
3610,29,1,0
3616,34,0,0
3617,6,0,0
3618,9,0,0
3619,24,0,0
3621,212,3,0
3622,31,0,0
3624,16,0,0
3625,33,0,0
3626,30,0,0
3628,8,0,0
3629,23,0,0
3630,31,0,0
3631,20,0,0
3632,48,0,0
3633,39,0,0
3634,14,0,0
3635,59,0,0
3636,24,0,0
3640,14,0,0
3641,1,0,0
3646,51,0,0
3647,15,0,0
3649,108,0,0
3651,28,0,0
3652,9,0,0
3653,75,0,0
3654,52,0,0
3658,16,0,0
3659,26,0,0
3661,19,0,0
3662,79,0,0
3663,9,0,0
3665,60,0,0
3666,102,0,0
3670,41,0,0
3671,34,0,0
3672,2,0,0
3673,9,0,0
3675,26,0,0
3676,57,2,0
3678,21,0,0
3679,1,0,0
3680,66,2,0
3681,60,1,0
3683,56,0,0
3685,31,0,0
3687,206,0,0
3688,238,0,0
3689,154,3,0
3690,44,6,0
3691,131,0,0
3692,94,0,0
3693,207,0,0
3694,49,0,0
3697,157,0,0
3699,49,0,0
37,16,6,0
3700,7,0,0
3701,13,0,0
3703,78,0,0
3704,17,0,0
3705,84,0,0
3706,35,0,0
3707,283,7,0
3708,231,0,0
3709,57,0,0
3710,4,0,0
3711,7,2,0
3712,26,0,0
3713,22,0,0
3715,53,0,0
3716,30,0,0
3717,78,0,0
3718,20,0,0
3719,51,0,0
3720,7,0,0
3721,3,0,0
3722,5,0,0
3723,46,0,0
3724,16,0,0
3725,95,0,0
3726,137,0,0
3727,273,0,0
3728,200,1,0
3729,80,1,0
3730,75,0,0
3731,209,6,0
3732,42,0,0
3733,146,2,0
3734,136,0,0
3735,57,0,0
3736,100,1,0
3737,102,0,0
3738,236,3,0
3739,116,0,0
3740,37,0,0
3741,126,1,0
3742,146,2,0
3743,111,0,0
3744,102,1,0
3745,253,0,0
3746,116,1,0
3747,220,0,0
3748,239,0,0
3749,6,0,0
3750,36,0,0
3751,26,0,0
3752,86,0,0
3753,66,0,0
3754,85,3,0
3755,117,0,0
3756,12,0,0
3757,99,1,0
3758,173,1,0
3759,5,0,0
3760,74,1,0
3761,145,1,0
3762,170,0,0
3763,83,0,0
3764,85,8,0
3765,39,0,0
3766,87,0,0
3767,62,0,0
3768,131,2,0
3769,203,1,0
3771,46,0,0
3772,16,0,0
3773,30,0,0
3777,85,1,0
3778,138,6,0
3779,8,0,0
3780,75,0,0
3781,6,0,0
3782,52,0,0
3783,101,1,0
3784,5,0,0
3786,239,2,0
3787,35,0,0
3788,201,3,0
3789,141,0,0
3790,36,0,0
3791,1,0,0
3792,91,0,0
3793,26,0,0
3794,24,0,0
3795,56,1,0
3796,18,0,0
3797,32,2,0
3798,134,2,0
3799,119,0,0
38,74,2,0
3800,43,3,0
3801,19,1,0
3802,67,4,0
3803,22,0,0
3805,38,0,0
3806,47,9,0
3807,54,0,0
3808,27,0,0
3809,70,0,0
3810,32,3,0
3811,27,2,0
3812,27,0,0
3813,28,0,0
3814,53,2,0
3815,34,2,0
3816,29,12,0
3817,32,2,0
3818,61,0,0
3819,35,0,0
3820,37,0,0
3821,25,0,0
3822,48,4,0
3823,33,0,0
3824,34,0,0
3825,30,1,0
3827,30,4,0
3828,33,0,0
3829,40,0,0
3830,82,4,0
3831,1,0,0
3832,17,2,0
3833,65,1,0
3834,23,1,0
3835,131,4,0
3836,50,4,0
3837,37,0,0
3838,14,0,0
3839,36,2,0
3840,49,0,0
3841,177,4,0
3842,11,0,0
3843,21,0,0
3844,37,1,0
3845,3,0,0
3846,64,0,0
3847,93,1,0
3848,17,0,0
3850,70,0,0
3851,50,6,0
3852,73,0,0
3853,2,0,0
3854,106,0,0
3856,59,1,0
3857,4,0,0
3858,29,0,0
3859,40,0,0
3860,60,0,0
3861,79,0,0
3862,60,0,0
3864,4,0,0
3865,62,0,0
3867,25,0,0
3868,170,3,0
3869,127,2,0
3870,53,0,0
3872,175,22,0
3873,218,0,0
3876,2,0,0
3877,2,0,0
3878,295,9,0
3880,68,0,0
3882,56,0,0
3883,6,0,0
3884,3,0,0
3885,15,0,0
3886,30,0,0
3887,45,0,0
3888,66,0,0
3889,10,0,0
3890,54,0,0
3891,68,0,0
3892,57,0,0
3893,66,0,0
3894,64,0,0
3895,54,0,0
3896,7,0,0
3897,55,0,0
3898,43,0,0
3899,60,0,0
39,19,1,0
3900,69,0,0
3901,59,0,0
3902,45,0,0
3903,205,0,0
3904,46,0,0
3905,21,0,0
3906,22,0,0
3907,90,0,0
3908,19,0,0
3909,27,0,0
3910,87,0,0
3911,42,1,0
3912,36,3,0
3913,52,0,0
3915,51,0,0
3916,28,1,0
3917,114,0,0
3918,5,0,0
3919,37,0,0
3920,34,2,0
3922,60,0,0
3923,22,0,0
3924,3,0,0
3925,10,0,0
3926,50,0,0
3927,32,0,0
3928,21,0,0
3929,44,0,0
3930,1,0,0
3931,73,0,0
3932,1,0,0
3933,35,0,0
3934,3,0,0
3936,111,0,0
3937,24,0,0
3938,89,0,0
3939,104,0,0
3940,152,4,0
3941,80,0,0
3942,171,0,0
3943,71,0,0
3944,82,0,0
3945,48,0,0
3946,71,0,0
3947,111,0,0
3949,71,0,0
3950,7,0,0
3951,3,0,0
3952,192,0,0
3953,108,0,0
3954,91,0,0
3955,121,2,0
3956,241,16,0
3957,133,0,0
3958,100,0,0
3959,67,2,0
3960,160,0,0
3961,80,0,0
3962,213,0,0
3963,203,0,0
3964,116,2,0
3965,179,0,0
3966,77,0,0
3967,103,2,0
3968,117,0,0
3969,170,2,0
3970,86,0,0
3971,92,0,0
3972,3,0,0
3973,98,0,0
3974,52,0,0
3975,16,0,0
3978,179,0,0
3979,22,0,0
3981,82,0,0
3982,4,0,0
3983,162,0,0
3984,293,1,0
3985,143,1,0
3986,170,0,0
3987,133,0,0
3988,78,0,0
3989,148,0,0
3990,84,0,0
3991,145,0,0
3992,164,0,0
3993,255,0,0
3994,747,0,0
3995,184,0,0
3997,172,0,0
3998,150,3,0
3999,70,3,0
4,117,0,0
40,85,3,0
4000,131,0,0
4001,152,0,0
4002,200,3,0
4003,165,3,0
4004,3,0,0
4005,238,0,0
4006,91,0,0
4007,14,0,0
4009,302,0,0
4010,4,0,0
4011,117,0,0
4012,91,0,0
4013,118,2,0
4014,62,3,0
4016,5,0,0
4017,15,0,0
4018,149,1,0
4019,60,1,0
4021,6,0,0
4022,6,0,0
4023,388,0,0
4024,18,0,0
4025,34,0,0
4026,65,0,0
4027,33,0,0
4028,47,0,0
4029,18,0,0
4030,49,1,0
4031,51,0,0
4033,15,0,0
4034,72,0,0
4035,12,0,0
4037,143,1,0
4038,178,2,0
4039,174,2,0
4040,223,14,0
4041,181,1,0
4042,96,4,0
4043,113,3,585
4044,47,0,189
4045,10,0,0
4046,10,0,0
4048,65,2,0
4049,44,2,0
4050,64,4,0
4051,44,0,1345
4052,19,0,1
4053,90,0,0
4054,5,0,0
4055,33,7,1005
4056,106,0,0
4057,56,2,0
4058,8286,132,900
4059,110,2,0
4060,100,8,0
4061,71,0,0
4062,71,6,0
4063,36,12,0
4064,125,4,598
4065,36,0,0
4066,71,2,0
4067,114,0,0
4068,66,0,0
4069,142,4,84
4070,11,0,0
4071,48,0,369
4072,74,0,0
4073,64,10,0
4074,21,1,0
4075,50,0,0
4076,70,0,516
4077,16,0,460
4078,44,0,0
4079,20,0,0
4080,58,0,0
4081,88,8,0
4082,128,0,1137
4083,37,5,0
4084,132,11,0
41,115,1,0
43,158,0,0
44,108,0,0
45,83,0,0
457,13,0,0
458,1,0,0
459,18,0,0
46,23,0,0
460,7,0,0
461,52,0,0
462,61,0,0
463,1,0,0
464,112,2,0
465,44,0,0
466,139,0,0
467,248,0,0
468,142,0,0
469,64,0,0
47,46,0,0
470,151,0,0
471,110,0,0
472,155,0,0
473,173,0,0
474,311,1,0
475,100,0,0
476,12,0,0
477,122,0,0
478,107,3,0
479,66,2,0
48,136,1,0
480,110,0,0
481,85,0,0
482,116,0,0
483,110,0,0
484,92,0,0
485,14,0,0
486,47,0,0
487,68,0,0
488,65,0,0
489,92,0,0
49,174,3,0
490,239,0,0
491,74,0,0
492,157,2,0
493,7,0,0
494,71,0,0
495,171,0,0
496,155,0,0
497,95,0,0
498,56,0,0
499,74,0,0
5,2,0,0
50,62,0,0
500,60,0,0
501,77,0,0
502,51,0,0
503,75,0,0
504,77,0,0
505,31,0,0
506,64,0,0
507,42,0,0
508,79,0,0
509,4,0,0
51,57,0,0
510,37,0,0
511,41,0,0
512,46,0,0
513,81,0,0
514,93,0,0
515,125,0,0
516,115,0,0
517,29,0,0
518,78,0,0
519,70,0,0
520,3,0,0
521,87,0,0
522,39,0,0
523,4,0,0
524,9,0,0
525,138,0,0
526,305,0,0
527,320,1,0
528,99,0,0
529,177,0,0
53,29,5,0
530,72,0,0
531,13,0,0
532,75,0,0
533,87,0,0
534,97,0,0
535,67,7,0
536,118,0,0
537,14,0,0
538,255,2,0
539,95,0,0
54,197,0,0
540,233,0,0
541,131,0,0
542,275,0,0
543,34,0,0
544,178,0,0
545,162,0,0
546,54,0,0
547,110,0,0
548,11,0,0
549,9,0,0
55,52,4,0
550,38,0,0
551,122,0,0
552,53,0,0
553,54,0,0
554,151,1,0
555,97,0,0
556,30,0,0
557,54,0,0
558,31,0,0
559,222,0,0
560,85,0,0
561,170,0,0
562,46,0,0
563,70,0,0
564,71,0,0
565,280,2,0
566,181,0,0
567,8,0,0
568,78,0,0
569,195,0,0
57,48,1,0
570,75,0,0
571,93,0,0
572,100,0,0
573,1,0,0
574,89,0,0
575,66,0,0
576,9,0,0
577,139,0,0
578,35,0,0
579,65,0,0
58,62,1,0
580,93,0,0
581,4,0,0
582,77,0,0
583,55,0,0
584,6,0,0
585,48,0,0
586,159,0,0
587,67,0,0
588,68,0,0
589,20,0,0
59,157,0,0
590,155,0,0
591,77,0,0
592,118,0,0
593,111,0,0
594,252,0,0
595,145,0,0
596,151,0,0
597,65,0,0
598,118,0,0
599,74,0,0
6,90,0,0
60,149,2,0
600,24,0,0
601,14,0,0
602,12,0,0
603,6,0,0
604,28,0,0
605,227,0,0
606,56,0,0
607,61,0,0
608,253,0,0
609,306,0,0
61,228,2,0
610,284,0,0
611,15,0,0
612,190,0,0
613,43,0,0
614,83,0,0
615,63,0,0
616,38,0,0
617,106,0,0
618,232,0,0
619,52,0,0
62,170,0,0
620,131,0,0
621,69,0,0
622,13,0,0
623,39,0,0
624,117,0,0
625,74,0,0
626,113,0,0
627,142,0,0
628,4,0,0
629,109,0,0
63,91,2,0
630,63,0,0
631,106,0,0
632,95,3,0
633,3,0,0
634,24,0,0
636,172,0,0
637,49,0,0
638,12,0,0
639,165,0,0
640,109,0,0
641,283,0,0
642,64,1,0
643,36,0,0
644,169,0,0
645,122,0,0
646,197,0,0
647,22,0,0
649,137,0,0
65,158,0,0
650,41,0,0
651,212,0,0
653,21,0,0
654,116,0,0
655,89,0,0
657,78,0,0
658,296,1,0
659,7,0,0
66,237,0,0
660,75,0,0
661,219,0,0
662,289,0,0
663,133,3,0
664,153,6,0
665,3,0,0
666,9,0,0
667,192,0,0
668,13,0,0
669,18,0,0
670,26,0,0
671,50,0,0
672,149,1,0
673,53,0,0
674,103,0,0
675,91,0,0
676,55,0,0
677,28,0,0
678,6,0,0
679,187,0,0
68,108,0,0
680,81,0,0
681,45,0,0
682,18,0,0
683,71,0,0
684,242,0,0
685,192,0,0
686,113,0,0
687,174,0,0
688,16,0,0
689,179,0,0
69,64,1,0
692,11,0,0
693,249,0,0
694,84,0,0
695,65,0,0
696,12,0,0
697,82,0,0
698,138,0,0
699,111,1,0
7,2,0,0
700,69,0,0
701,137,0,0
702,128,0,0
703,70,0,0
704,221,0,0
705,19,0,0
706,205,1,0
707,11,0,0
708,6,0,0
710,104,0,0
711,84,0,0
712,31,0,0
713,1,0,0
714,185,0,0
715,12,0,0
716,7,0,0
717,69,2,0
718,103,0,0
719,55,2,0
72,102,0,0
720,130,0,0
721,54,0,0
722,2,0,0
723,26,0,0
724,34,0,0
725,23,2,0
726,29,0,0
727,56,0,0
728,12,6,0
729,39,0,0
73,109,0,0
730,34,0,0
731,51,0,0
732,37,0,0
733,26,3,0
734,36,0,0
735,57,2,0
736,27,0,0
737,58,0,0
738,97,0,0
739,100,0,0
74,143,8,0
740,40,4,0
741,38,1,0
742,56,0,0
743,60,0,0
744,41,1,0
745,56,0,0
746,44,0,0
747,63,2,0
748,64,0,0
749,15,0,0
75,80,0,0
750,62,0,0
751,47,1,0
752,50,1,0
753,38,0,0
754,24,0,0
755,94,0,0
756,33,0,0
757,116,0,0
758,56,1,0
759,71,0,0
76,60,0,0
761,73,2,0
762,12,0,0
763,59,0,0
764,48,3,0
765,44,0,0
766,54,1,0
767,23,0,0
768,33,0,0
769,35,0,0
77,134,0,0
770,168,0,0
771,30,0,0
772,28,0,0
773,58,2,0
774,49,0,0
775,18,0,0
776,59,0,0
777,41,0,0
778,59,0,0
779,39,0,0
78,65,0,0
780,20,0,0
781,32,0,0
782,54,0,0
783,8,0,0
79,37,7,0
8,2,0,0
80,119,9,0
81,92,0,0
832,162,0,0
833,186,0,0
834,356,0,0
835,54,5,0
837,2,0,0
839,99,0,0
84,49,0,0
841,63,4,0
842,58,0,0
843,69,0,0
844,25,0,0
845,46,0,0
846,2,0,0
847,65,0,0
848,134,2,0
849,2,0,0
85,127,0,0
850,1,0,0
851,65,0,0
852,163,0,0
853,1,0,0
854,94,0,0
855,145,1,0
856,122,0,0
859,61,0,0
86,2,0,0
860,50,1,0
861,81,2,0
862,3,0,0
863,11,0,0
864,243,0,0
865,13,0,0
866,140,0,0
867,114,0,0
868,118,0,0
87,54,2,0
871,96,0,0
874,139,0,0
876,3,0,0
877,88,0,0
88,89,0,0
880,166,0,0
881,6,0,0
882,1,0,0
89,76,0,0
892,3,0,0
895,83,0,0
899,1,0,0
9,2,0,0
90,66,0,0
900,2,0,0
901,2,0,0
902,6,0,0
904,40,0,0
906,36,0,0
907,7,0,0
908,64,0,0
909,2,0,0
91,97,0,0
910,4,0,0
912,10,0,0
913,5,0,0
914,94,1,0
915,21,0,0
916,144,2,0
918,6,0,0
919,4,0,0
92,82,0,0
920,30,0,0
921,31,0,0
922,33,0,0
923,1,0,0
924,37,0,0
925,26,0,0
926,19,0,0
927,41,0,0
928,20,0,0
929,18,0,0
93,92,0,0
930,28,5,0
932,27,0,0
933,42,0,0
934,32,0,0
935,21,0,0
936,25,0,0
937,31,0,0
938,1,0,0
939,28,0,0
94,91,0,0
940,29,0,0
942,31,0,0
943,32,0,0
945,3,0,0
946,18,0,0
947,29,0,0
949,67,0,0
95,101,0,0
950,43,1,0
951,27,0,0
952,34,0,0
953,59,0,0
954,1,0,0
956,45,0,0
957,10,0,0
958,43,0,0
959,52,0,0
96,85,0,0
960,1,0,0
961,2,0,0
962,36,0,0
963,20,0,0
964,65,0,0
965,147,0,0
966,49,0,0
967,48,0,0
968,3,0,0
969,34,0,0
97,101,0,0
970,1,0,0
971,78,0,0
972,3,0,0
973,39,0,0
974,5,0,0
975,41,0,0
976,24,12,0
978,36,0,0
979,7,0,0
98,158,0,0
982,57,0,0
983,104,0,0
984,152,0,0
985,74,0,0
986,123,0,0
987,185,0,0
988,231,0,0
989,142,3,0
990,147,0,0
991,56,0,0
992,78,9,0
993,106,0,0
994,143,0,0
995,47,0,0
996,96,0,0
997,146,1,0
998,79,0,0
999,252,6,0
